session,species,var,SVC_tl,SVC_abundance
237,doctorfish,3,9,3.5
237,yellowtail snapper,3,16.5,5.5
237,blue chromis,3,3.5,2.5
237,bluehead wrasse,4,6.75,8
237,bicolor damselfish,4,5.25,8.5
237,doctorfish,4,9.5,0.75
237,yellowtail snapper,4,17.25,1.75
237,blue chromis,4,4.25,0.25
237,smooth trunkfish,5,13,1
237,redband parrotfish,5,12,1
237,striped parrotfish,5,10,1
237,foureye butterflyfish,5,7,1
237,bluehead wrasse,5,8,1
237,bicolor damselfish,5,6,1
237,doctorfish,5,10,1
237,yellowtail snapper,5,18,1
237,blue chromis,5,5,1
238,clown wrasse,1,8,1
238,sharpnose puffer,1,2,1
238,doctorfish,1,9,1
238,striped parrotfish,1,5,1
238,bicolor damselfish,1,2,1
238,white grunt,1,12,1
238,blue chromis,1,2,1
238,bicolor damselfish,2,2.5,6.75
238,white grunt,2,12.5,0.5
238,blue chromis,2,3,8.75
238,slippery dick,3,12,1
238,redband parrotfish,3,14,1
238,harlequin bass,3,4,1
238,clown wrasse,3,9,1
238,sharpnose puffer,3,2.5,1
238,doctorfish,3,9.5,1
238,striped parrotfish,3,6,2
238,bicolor damselfish,3,3,15.5
238,white grunt,3,13,3
238,blue chromis,3,4,19.5
238,bicolor damselfish,4,3.5,6.75
238,white grunt,4,13.5,0.5
238,blue chromis,4,5,8.75
238,clown wrasse,5,10,1
238,sharpnose puffer,5,3,1
238,doctorfish,5,10,1
238,striped parrotfish,5,7,1
238,bicolor damselfish,5,4,1
238,white grunt,5,14,1
238,blue chromis,5,6,1
240,reef butterflyfish,1,5,1
240,harlequin bass,1,4,1
240,redband parrotfish,1,7,1
240,bar jack,1,15,1
240,french grunt,1,7,1
240,striped parrotfish,1,3,1
240,bicolor damselfish,1,3,1
240,blue chromis,1,2,1
240,striped parrotfish,2,3.75,0.5
240,bicolor damselfish,2,3.5,5.75
240,blue chromis,2,2.75,4.5
240,rock beauty,3,9,1
240,ocean surgeonfish,3,10,1
240,yellowhead wrasse,3,5,1
240,barred hamlet,3,7,1
240,doctorfish,3,8,1
240,gray angelfish,3,18,1
240,redband parrotfish,3,8.5,1
240,bar jack,3,18,1
240,french grunt,3,7.5,2
240,striped parrotfish,3,4.5,3
240,bicolor damselfish,3,4,13.5
240,blue chromis,3,3.5,11
240,striped parrotfish,4,5.25,0.5
240,bicolor damselfish,4,4.5,5.75
240,blue chromis,4,4.25,4.5
240,reef butterflyfish,5,6,1
240,harlequin bass,5,5,1
240,redband parrotfish,5,10,1
240,bar jack,5,21,1
240,french grunt,5,8,1
240,striped parrotfish,5,6,1
240,bicolor damselfish,5,5,1
240,blue chromis,5,5,1
242,squirrelfish,1,15,1
242,hogfish,1,18,1
242,blue tang,1,9,1
242,reef butterflyfish,1,5,1
242,queen angelfish,1,20,1
242,spotfin butterflyfish,1,6,1
242,redband parrotfish,1,10,1
242,spotted goatfish,1,11,1
242,striped parrotfish,1,12,1
242,blue chromis,1,4,1
242,bluehead wrasse,1,2,1
242,bicolor damselfish,1,2,1
242,brown chromis,1,4,1
242,creole wrasse,1,2,1
242,bicolor damselfish,1,2,1
242,blue chromis,2,4.25,0.25
242,bluehead wrasse,2,2.75,3.25
242,bicolor damselfish,2,2.75,6.75
242,brown chromis,2,4.75,0.5
242,creole wrasse,2,2.5,8
242,bicolor damselfish,2,2.5,3.25
242,stoplight parrotfish,3,5,1
242,spanish hogfish,3,11,1
242,sharpnose puffer,3,4,1
242,graysby,3,9,1
242,porkfish,3,14,1
242,blue hamlet,3,8,1
242,striped parrotfish,3,13.5,1
242,blue chromis,3,4.5,2.5
242,bluehead wrasse,3,3.5,8.5
242,bicolor damselfish,3,3.5,15.5
242,brown chromis,3,5.5,3
242,creole wrasse,3,3,18
242,bicolor damselfish,3,3,8.5
242,blue chromis,4,4.75,0.25
242,bluehead wrasse,4,4.25,3.25
242,bicolor damselfish,4,4.25,6.75
242,brown chromis,4,6.25,0.5
242,creole wrasse,4,3.5,8
242,bicolor damselfish,4,3.5,3.25
242,squirrelfish,5,18,1
242,hogfish,5,23,1
242,blue tang,5,11,1
242,reef butterflyfish,5,6,1
242,queen angelfish,5,22,1
242,spotfin butterflyfish,5,6,1
242,redband parrotfish,5,14,1
242,spotted goatfish,5,13,1
242,striped parrotfish,5,15,1
242,blue chromis,5,5,1
242,bluehead wrasse,5,5,1
242,bicolor damselfish,5,5,1
242,brown chromis,5,7,1
242,creole wrasse,5,4,1
242,bicolor damselfish,5,4,1
243,reef butterflyfish,1,5,1
243,banded butterflyfish,1,4,1
243,porkfish,1,10,1
243,blue angelfish,1,10,1
243,yellowhead wrasse,1,3,1
243,doctorfish,1,9,1
243,blue tang,1,9,1
243,bluehead wrasse,1,2,1
243,ocean surgeonfish,1,9,1
243,bar jack,1,20,1
243,striped parrotfish,1,3,1
243,tomtate,1,7,1
243,blue tang,2,10,2
243,bluehead wrasse,2,3.5,5.5
243,ocean surgeonfish,2,9.75,1.25
243,bar jack,2,20.75,0.25
243,striped parrotfish,2,3.5,0.75
243,tomtate,2,7.25,7
243,graysby,3,9,1
243,redband parrotfish,3,11,1
243,rock beauty,3,6,1
243,trumpetfish,3,28,1
243,hogfish,3,19,1
243,doctorfish,3,10,2
243,blue tang,3,11,6
243,bluehead wrasse,3,5,13
243,ocean surgeonfish,3,10.5,4.5
243,bar jack,3,21.5,2.5
243,striped parrotfish,3,4,3.5
243,tomtate,3,7.5,16
243,blue tang,4,12,2
243,bluehead wrasse,4,6.5,5.5
243,ocean surgeonfish,4,11.25,1.25
243,bar jack,4,22.25,0.25
243,striped parrotfish,4,4.5,0.75
243,tomtate,4,7.75,7
243,reef butterflyfish,5,6,1
243,banded butterflyfish,5,5,1
243,porkfish,5,12,1
243,blue angelfish,5,15,1
243,yellowhead wrasse,5,4,1
243,doctorfish,5,11,1
243,blue tang,5,13,1
243,bluehead wrasse,5,8,1
243,ocean surgeonfish,5,12,1
243,bar jack,5,23,1
243,striped parrotfish,5,5,1
243,tomtate,5,8,1
244,brown chromis,1,6,1
244,yellowhead wrasse,1,4,1
244,squirrelfish,1,20,1
244,doctorfish,1,8,1
244,white grunt,1,10,1
244,striped parrotfish,1,4,1
244,sharpnose puffer,1,3,1
244,bluehead wrasse,1,4,1
244,bicolor damselfish,1,2,1
244,yellowtail damselfish,1,5,1
244,bluehead wrasse,2,5,3.5
244,bicolor damselfish,2,2.75,18
244,yellowtail damselfish,2,5.5,0.25
244,blue tang,3,10,1
244,rock beauty,3,8,1
244,spanish hogfish,3,7,1
244,graysby,3,15,1
244,rock beauty,3,9,1
244,doctorfish,3,9,1
244,white grunt,3,11,1
244,striped parrotfish,3,6,1
244,sharpnose puffer,3,3.5,1
244,bluehead wrasse,3,6,9
244,bicolor damselfish,3,3.5,38
244,yellowtail damselfish,3,6,2.5
244,bluehead wrasse,4,7,3.5
244,bicolor damselfish,4,4.25,18
244,yellowtail damselfish,4,6.5,0.25
244,brown chromis,5,6,1
244,yellowhead wrasse,5,9,1
244,squirrelfish,5,23,1
244,doctorfish,5,10,1
244,white grunt,5,12,1
244,striped parrotfish,5,8,1
244,sharpnose puffer,5,4,1
244,bluehead wrasse,5,8,1
244,bicolor damselfish,5,5,1
244,yellowtail damselfish,5,7,1
245,foureye butterflyfish,1,4,1
245,princess parrotfish,1,20,1
245,spotfin butterflyfish,1,4,1
245,yellowhead wrasse,1,6,1
245,blue chromis,1,4,1
245,doctorfish,1,5,1
245,bicolor damselfish,1,2,1
245,striped parrotfish,1,10,1
245,bluehead wrasse,1,2,1.36
245,bicolor damselfish,2,2.5,3
245,striped parrotfish,2,10.75,1.25
245,bluehead wrasse,2,3.5,32.64
245,graysby,3,8,1
245,smooth trunkfish,3,11,1
245,spotted goatfish,3,13,1
245,redband parrotfish,3,14,1
245,barracuda,3,56,1
245,butter hamlet,3,7,1
245,queen angelfish,3,21,1
245,yellowtail snapper,3,10,1
245,spanish hogfish,3,8,1
245,yellowhead wrasse,3,7.5,1
245,blue chromis,3,5,1
245,doctorfish,3,6,2
245,bicolor damselfish,3,3,8
245,striped parrotfish,3,11.5,4.5
245,bluehead wrasse,3,5,68
245,bicolor damselfish,4,3.5,3
245,striped parrotfish,4,12.25,1.25
245,bluehead wrasse,4,6.5,32.64
245,foureye butterflyfish,5,6,1
245,princess parrotfish,5,22,1
245,spotfin butterflyfish,5,5,1
245,yellowhead wrasse,5,9,1
245,blue chromis,5,6,1
245,doctorfish,5,7,1
245,bicolor damselfish,5,4,1
245,striped parrotfish,5,13,1
245,bluehead wrasse,5,8,1.36
246,gray angelfish,1,20,1
246,blue tang,1,4,1
246,hogfish,1,9,1
246,bar jack,1,9,1
246,sergeant major,1,4,1
246,bluestriped grunt,1,9,1
246,lane snapper,1,8,1
246,yellowtail snapper,1,10,1
246,stoplight parrotfish,1,3,1
246,smallmouth grunt,1,9,1
246,white grunt,1,9,1
246,bluehead wrasse,1,4,1
246,striped parrotfish,1,3,1
246,gray snapper,1,15,1
246,hogfish,2,15,0.25
246,bar jack,2,11.75,9.75
246,sergeant major,2,5,6.5
246,bluestriped grunt,2,13.5,6
246,lane snapper,2,9.25,1.25
246,yellowtail snapper,2,11.25,2
246,stoplight parrotfish,2,8.5,2
246,smallmouth grunt,2,9.75,0.75
246,white grunt,2,10,1.5
246,bluehead wrasse,2,5.25,2.5
246,striped parrotfish,2,3.5,2.5
246,gray snapper,2,18.75,1.5
246,rainbow parrotfish,3,40,1
246,tomtate,3,10,1
246,rock beauty,3,5,1
246,blue tang,3,9.5,2
246,hogfish,3,21,2.5
246,bar jack,3,14.5,21.5
246,sergeant major,3,6,15
246,bluestriped grunt,3,18,14
246,lane snapper,3,10.5,4.5
246,yellowtail snapper,3,12.5,6
246,stoplight parrotfish,3,14,6
246,smallmouth grunt,3,10.5,3.5
246,white grunt,3,11,5
246,bluehead wrasse,3,6.5,7
246,striped parrotfish,3,4,7
246,gray snapper,3,22.5,5
246,hogfish,4,27,0.25
246,bar jack,4,17.25,9.75
246,sergeant major,4,7,6.5
246,bluestriped grunt,4,22.5,6
246,lane snapper,4,11.75,1.25
246,yellowtail snapper,4,13.75,2
246,stoplight parrotfish,4,19.5,2
246,smallmouth grunt,4,11.25,0.75
246,white grunt,4,12,1.5
246,bluehead wrasse,4,7.75,2.5
246,striped parrotfish,4,4.5,2.5
246,gray snapper,4,26.25,1.5
246,gray angelfish,5,20,1
246,blue tang,5,15,1
246,hogfish,5,33,1
246,bar jack,5,20,1
246,sergeant major,5,8,1
246,bluestriped grunt,5,27,1
246,lane snapper,5,13,1
246,yellowtail snapper,5,15,1
246,stoplight parrotfish,5,25,1
246,smallmouth grunt,5,12,1
246,white grunt,5,13,1
246,bluehead wrasse,5,9,1
246,striped parrotfish,5,5,1
246,gray snapper,5,30,1
247,bicolor damselfish,1,4,1
247,ocean surgeonfish,1,16,1
247,blue tang,1,15,1
247,bluehead wrasse,1,3,1
247,porkfish,1,3,1
247,red grouper,1,40,1
247,doctorfish,1,12,1
247,blue parrotfish,1,16,1
247,beaugregory,1,4,1
247,masked goby,1,2,1
247,hogfish,1,20,1
247,sergeant major,1,5,1
247,striped parrotfish,1,4,1
247,white grunt,1,15,1.02
247,hogfish,2,21.5,0.5
247,sergeant major,2,6,0.5
247,striped parrotfish,2,5.5,1
247,white grunt,2,18,24.479999999999997
247,gray snapper,3,25,1
247,rainbow parrotfish,3,50,1
247,bluestriped grunt,3,20,1
247,french angelfish,3,11,1
247,longfin damselfish,3,7,1
247,red grouper,3,45,1
247,doctorfish,3,13.5,1
247,blue parrotfish,3,17.5,2
247,beaugregory,3,5.5,2
247,masked goby,3,3,2
247,hogfish,3,23,3
247,sergeant major,3,7,3
247,striped parrotfish,3,7,4
247,white grunt,3,21,51
247,hogfish,4,24.5,0.5
247,sergeant major,4,8,0.5
247,striped parrotfish,4,8.5,1
247,white grunt,4,24,24.479999999999997
247,bicolor damselfish,5,4,1
247,ocean surgeonfish,5,16,1
247,blue tang,5,15,1
247,bluehead wrasse,5,9,1
247,porkfish,5,4,1
247,red grouper,5,50,1
247,doctorfish,5,15,1
247,blue parrotfish,5,19,1
247,beaugregory,5,7,1
247,masked goby,5,4,1
247,hogfish,5,26,1
247,sergeant major,5,9,1
247,striped parrotfish,5,10,1
247,white grunt,5,27,1.02
248,blue tang,1,4,1
248,yellowtail snapper,1,10,1
248,clown wrasse,1,6,1
248,sergeant major,1,4,1
248,beaugregory,1,3,1
248,doctorfish,1,11,1
248,lane snapper,1,7,1
248,white grunt,1,5,1
248,striped parrotfish,1,3,1
248,hogfish,1,18,1
248,french grunt,1,8,1
248,bluestriped grunt,1,10,1
248,gray angelfish,1,5,1
248,gray snapper,1,15,1
248,tomtate,1,4,1.5
248,lane snapper,2,8.25,2.75
248,white grunt,2,9.5,21.5
248,striped parrotfish,2,3.75,2
248,hogfish,2,21,0.25
248,french grunt,2,8.5,1.75
248,bluestriped grunt,2,13.75,2.25
248,gray angelfish,2,10,0.25
248,gray snapper,2,18.75,0.5
248,tomtate,2,5.75,36
248,saucereye porgy,3,18,1
248,blue hamlet,3,6,1
248,bluehead wrasse,3,9,1
248,foureye butterflyfish,3,4,1
248,rock hind,3,10,1
248,goldspot goby,3,6,1
248,neon goby,3,5,1
248,red grouper,3,40,1
248,clown wrasse,3,7,1
248,sergeant major,3,5,2
248,beaugregory,3,4.5,2
248,doctorfish,3,15,2
248,lane snapper,3,9.5,7.5
248,white grunt,3,14,45
248,striped parrotfish,3,4.5,6
248,hogfish,3,24,2.5
248,french grunt,3,9,5.5
248,bluestriped grunt,3,17.5,6.5
248,gray angelfish,3,15,2.5
248,gray snapper,3,22.5,3
248,tomtate,3,7.5,75
248,lane snapper,4,10.75,2.75
248,white grunt,4,18.5,21.5
248,striped parrotfish,4,5.25,2
248,hogfish,4,27,0.25
248,french grunt,4,9.5,1.75
248,bluestriped grunt,4,21.25,2.25
248,gray angelfish,4,20,0.25
248,gray snapper,4,26.25,0.5
248,tomtate,4,9.25,36
248,blue tang,5,16,1
248,yellowtail snapper,5,20,1
248,clown wrasse,5,8,1
248,sergeant major,5,6,1
248,beaugregory,5,6,1
248,doctorfish,5,19,1
248,lane snapper,5,12,1
248,white grunt,5,23,1
248,striped parrotfish,5,6,1
248,hogfish,5,30,1
248,french grunt,5,10,1
248,bluestriped grunt,5,25,1
248,gray angelfish,5,25,1
248,gray snapper,5,30,1
248,tomtate,5,11,1.5
249,blue tang,1,10,1
249,bluehead wrasse,1,8,1
249,beaugregory,1,3,1
249,stoplight parrotfish,1,8,1
249,yellow jack,1,26,1
249,gray angelfish,1,10,1
249,doctorfish,1,12,1
249,hogfish,1,20,1
249,gray snapper,1,10,1
249,lane snapper,1,6,1
249,atlantic spadefish,1,25,1
249,bluestriped grunt,1,10,1
249,yellowtail snapper,1,7,1
249,white grunt,1,9,1
249,striped parrotfish,1,3,1
249,redband parrotfish,1,6,1
249,tomtate,1,6,3
249,gray snapper,2,13.75,2.25
249,lane snapper,2,7.25,2.5
249,atlantic spadefish,2,26.25,2
249,bluestriped grunt,2,12.75,2.5
249,yellowtail snapper,2,11.5,0.5
249,white grunt,2,11,4.75
249,striped parrotfish,2,4.25,0.25
249,redband parrotfish,2,9.5,1
249,tomtate,2,8.25,72
249,yellowhead wrasse,3,7,1
249,slippery dick,3,9,1
249,gray angelfish,3,15,1
249,doctorfish,3,16,1
249,hogfish,3,22.5,2
249,gray snapper,3,17.5,6.5
249,lane snapper,3,8.5,7
249,atlantic spadefish,3,27.5,6
249,bluestriped grunt,3,15.5,7
249,yellowtail snapper,3,16,3
249,white grunt,3,13,11.5
249,striped parrotfish,3,5.5,2.5
249,redband parrotfish,3,13,4
249,tomtate,3,10.5,150
249,gray snapper,4,21.25,2.25
249,lane snapper,4,9.75,2.5
249,atlantic spadefish,4,28.75,2
249,bluestriped grunt,4,18.25,2.5
249,yellowtail snapper,4,20.5,0.5
249,white grunt,4,15,4.75
249,striped parrotfish,4,6.75,0.25
249,redband parrotfish,4,16.5,1
249,tomtate,4,12.75,72
249,blue tang,5,15,1
249,bluehead wrasse,5,8,1
249,beaugregory,5,6,1
249,stoplight parrotfish,5,10,1
249,yellow jack,5,26,1
249,gray angelfish,5,20,1
249,doctorfish,5,20,1
249,hogfish,5,25,1
249,gray snapper,5,25,1
249,lane snapper,5,11,1
249,atlantic spadefish,5,30,1
249,bluestriped grunt,5,21,1
249,yellowtail snapper,5,25,1
249,white grunt,5,17,1
249,striped parrotfish,5,8,1
249,redband parrotfish,5,20,1
249,tomtate,5,15,3
250,masked goby,1,3,1
250,porkfish,1,15,1
250,beaugregory,1,4,1
250,bar jack,1,35,1
250,bluehead wrasse,1,8,1
250,bluestriped grunt,1,15,1
250,atlantic spadefish,1,25,1
250,yellowtail snapper,1,5,1
250,hogfish,1,20,1
250,white grunt,1,5,1
250,french grunt,1,4,1
250,lane snapper,1,10,1
250,striped parrotfish,1,3,1
250,tomtate,1,3,5
250,silverside,1,2,2.5
250,yellowtail snapper,2,8.25,3.5
250,hogfish,2,22.5,0.25
250,white grunt,2,10,17.75
250,french grunt,2,6,14
250,lane snapper,2,10.5,2.25
250,striped parrotfish,2,4,0.5
250,tomtate,2,4.75,120
250,silverside,2,2.5,60
250,gag grouper,3,60,1
250,cottonwick,3,10,1
250,dusky damselfish,3,7,1
250,blue tang,3,13,1
250,florida barred hamlet,3,6,1
250,neon goby,3,3,1
250,bluehead wrasse,3,9,1
250,bluestriped grunt,3,21,2
250,atlantic spadefish,3,30,2
250,yellowtail snapper,3,11.5,9
250,hogfish,3,25,2.5
250,white grunt,3,15,37.5
250,french grunt,3,8,30
250,lane snapper,3,11,6.5
250,striped parrotfish,3,5,3
250,tomtate,3,6.5,250
250,silverside,3,3,125
250,yellowtail snapper,4,14.75,3.5
250,hogfish,4,27.5,0.25
250,white grunt,4,20,17.75
250,french grunt,4,10,14
250,lane snapper,4,11.5,2.25
250,striped parrotfish,4,6,0.5
250,tomtate,4,8.25,120
250,silverside,4,3.5,60
250,masked goby,5,3,1
250,porkfish,5,25,1
250,beaugregory,5,6,1
250,bar jack,5,35,1
250,bluehead wrasse,5,10,1
250,bluestriped grunt,5,27,1
250,atlantic spadefish,5,35,1
250,yellowtail snapper,5,18,1
250,hogfish,5,30,1
250,white grunt,5,25,1
250,french grunt,5,12,1
250,lane snapper,5,12,1
250,striped parrotfish,5,7,1
250,tomtate,5,10,5
250,silverside,5,4,2.5
251,lionfish,1,20,1
251,stoplight parrotfish,1,10,1
251,yellowtail snapper,1,15,1
251,blue runner,1,40,1
251,bluestriped grunt,1,20,1
251,striped parrotfish,1,4,1
251,white grunt,1,12,1.05
251,tomtate,1,12,1.3
251,bluestriped grunt,2,21.25,11.25
251,striped parrotfish,2,5.5,2
251,white grunt,2,14,25.200000000000003
251,tomtate,2,13.5,31.200000000000003
251,blue tang,3,7,1
251,beaugregory,3,5,1
251,cocoa damselfish,3,9,1
251,yellowtail snapper,3,15,1
251,blue runner,3,40,1
251,bluestriped grunt,3,22.5,24.5
251,striped parrotfish,3,7,6
251,white grunt,3,16,52.5
251,tomtate,3,15,65
251,bluestriped grunt,4,23.75,11.25
251,striped parrotfish,4,8.5,2
251,white grunt,4,18,25.200000000000003
251,tomtate,4,16.5,31.200000000000003
251,lionfish,5,20,1
251,stoplight parrotfish,5,15,1
251,yellowtail snapper,5,15,1
251,blue runner,5,40,1
251,bluestriped grunt,5,25,1
251,striped parrotfish,5,10,1
251,white grunt,5,20,1.05
251,tomtate,5,18,1.3
252,gray angelfish,1,25,1
252,hogfish,1,30,1
252,cocoa damselfish,1,7,1
252,colon goby,1,6,1
252,yellowtail parrotfish,1,18,1
252,yellow jack,1,25,1
252,bluestriped grunt,1,18,1
252,gray snapper,1,15,1
252,striped parrotfish,1,6,1
252,blue runner,1,20,1
252,white grunt,1,8,1
252,gray snapper,2,16.25,0.5
252,striped parrotfish,2,6.5,5.25
252,blue runner,2,20,0.5
252,white grunt,2,11,1.75
252,seabream,3,15,1
252,porkfish,3,15,1
252,french angelfish,3,10,1
252,redband parrotfish,3,13,1
252,rosy blenny,3,5,1
252,yellow jack,3,25,1
252,bluestriped grunt,3,18,2
252,gray snapper,3,17.5,3
252,striped parrotfish,3,7,12.5
252,blue runner,3,20,3
252,white grunt,3,14,5.5
252,gray snapper,4,18.75,0.5
252,striped parrotfish,4,7.5,5.25
252,blue runner,4,20,0.5
252,white grunt,4,17,1.75
252,gray angelfish,5,25,1
252,hogfish,5,35,1
252,cocoa damselfish,5,9,1
252,colon goby,5,6,1
252,yellowtail parrotfish,5,18,1
252,yellow jack,5,25,1
252,bluestriped grunt,5,18,1
252,gray snapper,5,20,1
252,striped parrotfish,5,8,1
252,blue runner,5,20,1
252,white grunt,5,20,1
253,stoplight parrotfish,1,8,1
253,blue tang,1,10,1
253,gray snapper,1,20,1
253,striped parrotfish,1,4,1
253,porkfish,1,2,1
253,gray snapper,2,23.75,4.75
253,striped parrotfish,2,4.5,4.5
253,porkfish,2,2,1.75
253,spotted moray,3,60,1
253,atlantic spadefish,3,25,1
253,cocoa damselfish,3,4,1
253,redband parrotfish,3,10,1
253,black grouper,3,30,1
253,foureye butterflyfish,3,6,1
253,red grouper,3,25,1
253,sergeant major,3,8,1
253,gray angelfish,3,15,1
253,rainbow parrotfish,3,45,1
253,green moray,3,110,1
253,hogfish,3,30,1
253,bridled goby,3,6,1
253,gray snapper,3,27.5,11.5
253,striped parrotfish,3,5,11
253,porkfish,3,2,5.5
253,gray snapper,4,31.25,4.75
253,striped parrotfish,4,5.5,4.5
253,porkfish,4,2,1.75
253,stoplight parrotfish,5,8,1
253,blue tang,5,15,1
253,gray snapper,5,35,1
253,striped parrotfish,5,6,1
253,porkfish,5,2,1
264,blue tang,1,10,1
264,stoplight parrotfish,1,6,1
264,gray angelfish,1,14,1
264,schoolmaster snapper,1,10,1
264,sergeant major,1,8,1
264,bluestriped grunt,1,15,1
264,white grunt,1,16,1
264,french grunt,1,10,1
264,black grunt,1,18,1.02
264,caesar grunt,1,17,1.5
264,schoolmaster snapper,2,12,21.75
264,sergeant major,2,8.75,7.75
264,bluestriped grunt,2,16.25,7.5
264,white grunt,2,17.25,16.25
264,french grunt,2,11,2.75
264,black grunt,2,19.75,24.479999999999997
264,caesar grunt,2,17.5,36
264,striped parrotfish,3,9,1
264,schoolmaster snapper,3,14,45.5
264,sergeant major,3,9.5,17.5
264,bluestriped grunt,3,17.5,17
264,white grunt,3,18.5,34.5
264,french grunt,3,12,7.5
264,black grunt,3,21.5,51
264,caesar grunt,3,18,75
264,schoolmaster snapper,4,16,21.75
264,sergeant major,4,10.25,7.75
264,bluestriped grunt,4,18.75,7.5
264,white grunt,4,19.75,16.25
264,french grunt,4,13,2.75
264,black grunt,4,23.25,24.479999999999997
264,caesar grunt,4,18.5,36
264,blue tang,5,12,1
264,stoplight parrotfish,5,6,1
264,gray angelfish,5,16,1
264,schoolmaster snapper,5,18,1
264,sergeant major,5,11,1
264,bluestriped grunt,5,20,1
264,white grunt,5,21,1
264,french grunt,5,14,1
264,black grunt,5,25,1.02
264,caesar grunt,5,19,1.5
265,gray angelfish,1,20,1
265,bicolor damselfish,1,3,1
265,blue tang,1,10,1
265,striped parrotfish,1,3,1
265,french grunt,1,8,1
265,spanish grunt,1,7,1
265,clown wrasse,1,6,1
265,yellowhead wrasse,1,5,1
265,tomtate,1,5,1.1
265,bicolor damselfish,2,3.75,12
265,blue tang,2,10.75,1.5
265,striped parrotfish,2,3.5,5.25
265,french grunt,2,8.75,10
265,spanish grunt,2,7.5,1.25
265,clown wrasse,2,6.5,0.25
265,yellowhead wrasse,2,5.75,0.25
265,tomtate,2,5.5,26.4
265,yellowtail snapper,3,6,1
265,blackear wrasse,3,10,1
265,harlequin bass,3,7,1
265,bluehead wrasse,3,9,1
265,cocoa damselfish,3,6,1
265,bicolor damselfish,3,4.5,26
265,blue tang,3,11.5,5
265,striped parrotfish,3,4,12.5
265,french grunt,3,9.5,22
265,spanish grunt,3,8,4.5
265,clown wrasse,3,7,2.5
265,yellowhead wrasse,3,6.5,2.5
265,tomtate,3,6,55
265,bicolor damselfish,4,5.25,12
265,blue tang,4,12.25,1.5
265,striped parrotfish,4,4.5,5.25
265,french grunt,4,10.25,10
265,spanish grunt,4,8.5,1.25
265,clown wrasse,4,7.5,0.25
265,yellowhead wrasse,4,7.25,0.25
265,tomtate,4,6.5,26.4
265,gray angelfish,5,23,1
265,bicolor damselfish,5,6,1
265,blue tang,5,13,1
265,striped parrotfish,5,5,1
265,french grunt,5,11,1
265,spanish grunt,5,9,1
265,clown wrasse,5,8,1
265,yellowhead wrasse,5,8,1
265,tomtate,5,7,1.1
266,queen angelfish,1,20,1
266,butter hamlet,1,6,1
266,foureye butterflyfish,1,9,1
266,sharpnose puffer,1,4,1
266,redband parrotfish,1,9,1
266,bicolor damselfish,1,3,1
266,french grunt,1,9,1
266,blue tang,1,10,1
266,striped parrotfish,1,5,1
266,yellowhead wrasse,1,4,1
266,tomtate,1,7,1.5
266,bicolor damselfish,2,3.5,15.75
266,french grunt,2,9.5,2.5
266,blue tang,2,10.75,0.25
266,striped parrotfish,2,6.25,0.5
266,yellowhead wrasse,2,4.75,2
266,tomtate,2,7.75,36
266,black grouper,3,70,1
266,harlequin bass,3,7,1
266,blue chromis,3,5,1
266,hogfish,3,40,1
266,smooth trunkfish,3,10,1
266,spotfin butterflyfish,3,7,1
266,cero,3,23,1
266,cocoa damselfish,3,5,1
266,beaugregory,3,6,1
266,redband parrotfish,3,11,1
266,bicolor damselfish,3,4,33.5
266,french grunt,3,10,7
266,blue tang,3,11.5,2.5
266,striped parrotfish,3,7.5,3
266,yellowhead wrasse,3,5.5,6
266,tomtate,3,8.5,75
266,bicolor damselfish,4,4.5,15.75
266,french grunt,4,10.5,2.5
266,blue tang,4,12.25,0.25
266,striped parrotfish,4,8.75,0.5
266,yellowhead wrasse,4,6.25,2
266,tomtate,4,9.25,36
266,queen angelfish,5,25,1
266,butter hamlet,5,8,1
266,foureye butterflyfish,5,9,1
266,sharpnose puffer,5,5,1
266,redband parrotfish,5,13,1
266,bicolor damselfish,5,5,1
266,french grunt,5,11,1
266,blue tang,5,13,1
266,striped parrotfish,5,10,1
266,yellowhead wrasse,5,7,1
266,tomtate,5,10,1.5
267,rainbow parrotfish,1,30,1
267,cocoa damselfish,1,5,1
267,harlequin bass,1,6,1
267,french angelfish,1,15,1
267,blue tang,1,11,1
267,yellowhead wrasse,1,5,1
267,bicolor damselfish,1,8,1
267,tomtate,1,4,1
267,bluehead wrasse,1,7,1
267,french grunt,1,8,1
267,striped parrotfish,1,8,1
267,spanish grunt,1,10,1
267,yellowhead wrasse,2,5.75,0.25
267,bicolor damselfish,2,7,16.75
267,tomtate,2,4.75,9.5
267,bluehead wrasse,2,8,4.25
267,french grunt,2,9,7.5
267,striped parrotfish,2,6.75,3
267,spanish grunt,2,12,1
267,clown wrasse,3,5,1
267,blue parrotfish,3,22,1
267,blue tang,3,13,1
267,yellowhead wrasse,3,6.5,2.5
267,bicolor damselfish,3,6,35.5
267,tomtate,3,5.5,21
267,bluehead wrasse,3,9,10.5
267,french grunt,3,10,17
267,striped parrotfish,3,5.5,8
267,spanish grunt,3,14,4
267,yellowhead wrasse,4,7.25,0.25
267,bicolor damselfish,4,5,16.75
267,tomtate,4,6.25,9.5
267,bluehead wrasse,4,10,4.25
267,french grunt,4,11,7.5
267,striped parrotfish,4,4.25,3
267,spanish grunt,4,16,1
267,rainbow parrotfish,5,35,1
267,cocoa damselfish,5,6,1
267,harlequin bass,5,7,1
267,french angelfish,5,18,1
267,blue tang,5,15,1
267,yellowhead wrasse,5,8,1
267,bicolor damselfish,5,4,1
