session,prey_transect_id_prey,species,prey_tl
213,9623,redband parrotfish,5
213,9623,redband parrotfish,6
213,9623,sergeant major,5
213,9623,sergeant major,6
213,9623,sharpnose puffer,5
213,9623,stoplight parrotfish,3
213,9623,stoplight parrotfish,4
213,9623,stoplight parrotfish,5
213,9623,stoplight parrotfish,7
213,9623,striped parrotfish,4
213,9623,striped parrotfish,4
213,9623,striped parrotfish,4
213,9623,striped parrotfish,4
213,9623,striped parrotfish,4
213,9623,striped parrotfish,4
213,9623,striped parrotfish,5
213,9623,striped parrotfish,5
213,9623,striped parrotfish,5
213,9623,striped parrotfish,5
213,9623,striped parrotfish,5
213,9623,striped parrotfish,5
213,9623,striped parrotfish,5
213,9623,striped parrotfish,5
213,9623,striped parrotfish,5
213,9623,striped parrotfish,6
213,9623,striped parrotfish,6
213,9623,striped parrotfish,6
213,9623,striped parrotfish,6
213,9623,striped parrotfish,6
213,9623,striped parrotfish,7
213,9623,striped parrotfish,7
213,9623,striped parrotfish,7
213,9623,striped parrotfish,7
213,9623,tiger goby,3
213,9623,tiger goby,3
213,9623,tomtate,6
213,9623,tomtate,6
213,9623,white grunt,6
213,9623,white grunt,6
213,9623,white grunt,6
213,9623,white grunt,16
213,9623,white grunt,17
213,9623,white grunt,18
213,9623,white grunt,20
213,9623,white grunt,20
213,9623,white grunt,20
213,9623,white grunt,20
213,9623,white grunt,22
213,9623,yellowtail snapper,15
213,9623,yellowtail snapper,16
214,9964,gray angelfish,22
214,9964,gray angelfish,16
214,9964,rosy blenny,6
214,9964,beaugregory,7
214,9964,beaugregory,4
214,9964,beaugregory,9
214,9964,beaugregory,6
214,9964,dusky damselfish,8
214,9964,dusky damselfish,8
214,9964,dusky damselfish,7
214,9964,bridled goby,6
214,9964,bridled goby,5
214,9964,bridled goby,5
214,9964,bridled goby,6
214,9964,goldspot goby,3
214,9964,goldspot goby,2
214,9964,neon goby,5
214,9964,bluestriped grunt,21
214,9964,bluestriped grunt,21
214,9964,bluestriped grunt,21
214,9964,bluestriped grunt,21
214,9964,bluestriped grunt,21
214,9964,bluestriped grunt,17
214,9964,bluestriped grunt,17
214,9964,bluestriped grunt,22
214,9964,bluestriped grunt,15
214,9964,bluestriped grunt,16
214,9964,french grunt,15
214,9964,white grunt,10
214,9964,white grunt,10
214,9964,white grunt,10
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,17
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,16
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,12
214,9964,white grunt,9
214,9964,white grunt,10
214,9964,white grunt,12
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,9
214,9964,white grunt,7
214,9964,white grunt,5
214,9964,white grunt,5
214,9964,white grunt,5
214,9964,white grunt,5
214,9964,white grunt,3
214,9964,white grunt,20
214,9964,white grunt,16
214,9964,white grunt,8
214,9964,white grunt,8
214,9964,white grunt,8
214,9964,white grunt,28
214,9964,spotted scorpionfish,20
214,9964,highhat,6
214,9964,roughhead blenny,3
214,9964,roughhead blenny,3
214,9964,rainbow parrotfish,42
214,9964,redband parrotfish,2
214,9964,redband parrotfish,17
214,9964,striped parrotfish,6
214,9964,striped parrotfish,10
214,9964,striped parrotfish,9
214,9964,striped parrotfish,7
214,9964,gray snapper,27
214,9964,gray snapper,18
214,9964,gray snapper,18
214,9964,gray snapper,18
214,9964,gray snapper,18
214,9964,gray snapper,20
214,9964,gray snapper,22
214,9964,doctorfish,13
214,9964,doctorfish,16
214,9964,bluehead wrasse,6
214,9964,balloonfish,24
214,9964,balloonfish,19
214,9964,hogfish,29
214,9964,hogfish,30
214,9964,hogfish,40
214,9965,dusky damselfish,7
214,9965,dusky damselfish,8
214,9965,dusky damselfish,7
214,9965,bridled goby,4
214,9965,bridled goby,6
214,9965,goldspot goby,4
214,9965,goldspot goby,2
214,9965,bluestriped grunt,20
214,9965,bluestriped grunt,16
214,9965,bluestriped grunt,15
214,9965,bluestriped grunt,15
214,9965,french grunt,8
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,16
214,9965,white grunt,15
214,9965,white grunt,15
214,9965,white grunt,15
214,9965,white grunt,15
214,9965,white grunt,15
214,9965,white grunt,9
214,9965,white grunt,10
214,9965,white grunt,10
214,9965,white grunt,13
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,9
214,9965,white grunt,16
214,9965,white grunt,10
214,9965,tiger goby,2
214,9965,redband parrotfish,4
214,9965,redband parrotfish,5
214,9965,stoplight parrotfish,7
214,9965,stoplight parrotfish,3
214,9965,stoplight parrotfish,5
214,9965,stoplight parrotfish,5
214,9965,striped parrotfish,6
214,9965,striped parrotfish,7
214,9965,gray snapper,22
214,9965,hogfish,32
214,9965,hogfish,40
214,9965,atlantic spadefish,30
214,9965,greater soapfish,12
214,9965,roughhead blenny,3
214,9965,roughhead blenny,3
214,9965,roughhead blenny,3
214,9965,roughhead blenny,3
214,9965,roughhead blenny,3
214,9965,roughhead blenny,3
214,9620,beaugregory,2
214,9620,beaugregory,6
214,9620,bluestriped grunt,17
214,9620,bluestriped grunt,17
214,9620,bluestriped grunt,18
214,9620,bluestriped grunt,18
214,9620,bluestriped grunt,18
214,9620,bluestriped grunt,19
214,9620,bluestriped grunt,20
214,9620,bridled goby,3
214,9620,bridled goby,4
214,9620,bridled goby,4
214,9620,bridled goby,5
214,9620,bridled goby,5
214,9620,bridled goby,5
214,9620,bridled goby,5
214,9620,bridled goby,5
214,9620,bridled goby,5
214,9620,bridled goby,6
214,9620,bridled goby,6
214,9620,foureye butterflyfish,7
214,9620,goldspot goby,2
214,9620,goldspot goby,3
214,9620,goldspot goby,4
214,9620,goldspot goby,4
214,9620,goldspot goby,4
214,9620,goldspot goby,5
214,9620,gray snapper,22
214,9620,gray snapper,23
214,9620,gray snapper,24
214,9620,gray snapper,26
214,9620,highhat,11
214,9620,hogfish,20
214,9620,hogfish,26
214,9620,neon goby,2
214,9620,neon goby,2
214,9620,neon goby,2
214,9620,neon goby,2
214,9620,neon goby,3
214,9620,neon goby,4
214,9620,neon goby,4
214,9620,neon goby,4
214,9620,neon goby,5
214,9620,neon goby,5
214,9620,neon goby,5
214,9620,ocean surgeonfish,16
214,9620,ocean surgeonfish,16
214,9620,purplemouth moray,70
214,9620,redband parrotfish,4
214,9620,redband parrotfish,4
214,9620,redband parrotfish,5
214,9620,redband parrotfish,5
214,9620,redband parrotfish,17
214,9620,rosy blenny,6
214,9620,roughhead blenny,3
214,9620,roughhead blenny,3
214,9620,striped parrotfish,5
214,9620,striped parrotfish,5
214,9620,striped parrotfish,5
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,6
214,9620,striped parrotfish,7
214,9620,striped parrotfish,7
214,9620,striped parrotfish,7
214,9620,striped parrotfish,7
214,9620,striped parrotfish,7
214,9620,striped parrotfish,8
214,9620,striped parrotfish,8
214,9620,striped parrotfish,8
214,9620,white grunt,7
214,9620,white grunt,8
214,9620,white grunt,8
214,9620,white grunt,9
214,9620,white grunt,10
214,9620,white grunt,10
214,9620,white grunt,11
214,9620,white grunt,11
214,9620,white grunt,11
214,9620,white grunt,12
214,9620,white grunt,12
214,9620,white grunt,12
214,9620,white grunt,14
214,9620,white grunt,14
214,9620,white grunt,14
214,9620,white grunt,15
214,9620,white grunt,15
214,9620,white grunt,15
214,9620,white grunt,16
214,9620,white grunt,16
214,9620,white grunt,16
214,9620,white grunt,16
214,9620,white grunt,17
214,9620,white grunt,18
214,9620,white grunt,22
214,9621,beaugregory,6
214,9621,beaugregory,6
214,9621,beaugregory,8
214,9621,bluestriped grunt,14
214,9621,bluestriped grunt,15
214,9621,bluestriped grunt,16
214,9621,bluestriped grunt,16
214,9621,bluestriped grunt,16
214,9621,bluestriped grunt,17
214,9621,bluestriped grunt,18
214,9621,bluestriped grunt,20
214,9621,bluestriped grunt,20
214,9621,bluestriped grunt,20
214,9621,bluestriped grunt,21
214,9621,bridled goby,3
214,9621,bridled goby,4
214,9621,bridled goby,4
214,9621,bridled goby,4
214,9621,bridled goby,5
214,9621,bridled goby,5
214,9621,bridled goby,5
214,9621,bridled goby,5
214,9621,bridled goby,5
214,9621,bridled goby,5
214,9621,bridled goby,5
214,9621,bridled goby,6
214,9621,bridled goby,6
214,9621,bridled goby,6
214,9621,butter hamlet,9
214,9621,foureye butterflyfish,6
214,9621,foureye butterflyfish,7
214,9621,goldspot goby,2
214,9621,goldspot goby,3
214,9621,goldspot goby,3
214,9621,gray snapper,18
214,9621,gray snapper,19
214,9621,gray snapper,21
214,9621,gray snapper,22
214,9621,gray snapper,23
214,9621,gray snapper,24
214,9621,neon goby,2
214,9621,neon goby,2
214,9621,neon goby,3
214,9621,neon goby,4
214,9621,neon goby,4
214,9621,redband parrotfish,7
214,9621,redband parrotfish,10
214,9621,spotfin butterflyfish,9
214,9621,spotted moray,80
214,9621,stoplight parrotfish,5
214,9621,striped parrotfish,5
214,9621,striped parrotfish,5
214,9621,striped parrotfish,5
214,9621,striped parrotfish,5
214,9621,striped parrotfish,5
214,9621,striped parrotfish,6
214,9621,striped parrotfish,6
214,9621,striped parrotfish,6
214,9621,striped parrotfish,6
214,9621,striped parrotfish,6
214,9621,striped parrotfish,6
214,9621,striped parrotfish,6
214,9621,striped parrotfish,6
214,9621,striped parrotfish,6
214,9621,striped parrotfish,7
214,9621,striped parrotfish,7
214,9621,striped parrotfish,7
214,9621,striped parrotfish,8
214,9621,striped parrotfish,8
214,9621,white grunt,7
214,9621,white grunt,7
214,9621,white grunt,8
214,9621,white grunt,8
214,9621,white grunt,8
214,9621,white grunt,8
214,9621,white grunt,9
214,9621,white grunt,9
214,9621,white grunt,9
214,9621,white grunt,10
214,9621,white grunt,12
214,9621,white grunt,12
214,9621,white grunt,12
214,9621,white grunt,12
214,9621,white grunt,12
214,9621,white grunt,12
214,9621,white grunt,13
214,9621,white grunt,13
214,9621,white grunt,13
214,9621,white grunt,13
214,9621,white grunt,14
214,9621,white grunt,14
214,9621,white grunt,14
214,9621,white grunt,14
214,9621,white grunt,14
214,9621,white grunt,14
214,9621,white grunt,15
214,9621,white grunt,15
214,9621,white grunt,15
214,9621,white grunt,15
214,9621,white grunt,16
214,9621,white grunt,16
214,9621,white grunt,16
214,9621,white grunt,16
214,9621,yellowtail snapper,16
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,5
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,7
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,7
215,9960,bicolor damselfish,7
215,9960,bicolor damselfish,4
215,9960,bicolor damselfish,4
215,9960,bicolor damselfish,4
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,5
215,9960,bicolor damselfish,3
215,9960,bicolor damselfish,5
215,9960,bicolor damselfish,3
215,9960,bicolor damselfish,5
215,9960,bicolor damselfish,3
215,9960,bicolor damselfish,5
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,3
215,9960,bicolor damselfish,5
215,9960,bicolor damselfish,7
215,9960,bicolor damselfish,3
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,6
215,9960,bicolor damselfish,5
215,9960,blue chromis,8
215,9960,bridled goby,3
215,9960,bridled goby,4
215,9960,colon goby,4
215,9960,colon goby,4
215,9960,goldspot goby,2
215,9960,goldspot goby,2
215,9960,goldspot goby,2
215,9960,goldspot goby,4
215,9960,pallid goby,2
215,9960,pallid goby,6
215,9960,bar jack,26
215,9960,bar jack,26
215,9960,roughhead blenny,3
215,9960,roughhead blenny,3
215,9960,roughhead blenny,3
215,9960,roughhead blenny,3
215,9960,roughhead blenny,4
215,9960,redband parrotfish,7
215,9960,redband parrotfish,15
215,9960,redband parrotfish,4
215,9960,redband parrotfish,5
215,9960,redband parrotfish,6
215,9960,stoplight parrotfish,26
215,9960,stoplight parrotfish,28
215,9960,harlequin bass,8
215,9960,ocean surgeonfish,14
215,9960,bluehead wrasse,5
215,9960,bluehead wrasse,5
215,9960,bluehead wrasse,5
215,9960,bluehead wrasse,5
215,9960,bluehead wrasse,5
215,9960,bluehead wrasse,5
215,9960,bluehead wrasse,8
215,9960,bluehead wrasse,7
215,9960,bluehead wrasse,7
215,9960,bluehead wrasse,6
215,9960,bluehead wrasse,9
215,9960,bluehead wrasse,8
215,9960,bluehead wrasse,8
215,9960,bluehead wrasse,7
215,9960,bluehead wrasse,7
215,9960,bluehead wrasse,7
215,9960,bluehead wrasse,9
215,9960,bluehead wrasse,7
215,9960,yellowhead wrasse,6
215,9960,yellowhead wrasse,6
215,9960,yellowhead wrasse,8
215,9960,yellowhead wrasse,8
215,9960,yellowhead wrasse,8
215,9960,yellowhead wrasse,7
215,9960,yellowhead wrasse,10
215,9960,yellowhead wrasse,14
215,9960,yellowhead wrasse,6
215,9960,sharpnose puffer,6
215,9960,sharpnose puffer,5
215,9960,sharpnose puffer,6
215,9960,sharpnose puffer,5
215,9960,sharpnose puffer,3
215,9960,sharpnose puffer,5
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,5
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,7
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,7
215,9961,bicolor damselfish,7
215,9961,bicolor damselfish,4
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,5
215,9961,bicolor damselfish,5
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,5
215,9961,bicolor damselfish,5
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,5
215,9961,bicolor damselfish,4
215,9961,bicolor damselfish,6
215,9961,bicolor damselfish,5
215,9961,bridled goby,4
215,9961,bridled goby,4
215,9961,bridled goby,6
215,9961,colon goby,5
215,9961,colon goby,4
215,9961,colon goby,5
215,9961,goldspot goby,4
215,9961,goldspot goby,3
215,9961,goldspot goby,2
215,9961,goldspot goby,4
215,9961,goldspot goby,6
215,9961,pallid goby,4
215,9961,pallid goby,3
215,9961,roughhead blenny,3
215,9961,roughhead blenny,3
215,9961,roughhead blenny,3
215,9961,roughhead blenny,3
215,9961,blue parrotfish,60
215,9961,greenblotch parrotfish,6
215,9961,greenblotch parrotfish,3
215,9961,greenblotch parrotfish,6
215,9961,greenblotch parrotfish,6
215,9961,greenblotch parrotfish,4
215,9961,greenblotch parrotfish,6
215,9961,greenblotch parrotfish,6
215,9961,greenblotch parrotfish,6
215,9961,rainbow parrotfish,48
215,9961,redband parrotfish,4
215,9961,redband parrotfish,3
215,9961,redband parrotfish,16
215,9961,redband parrotfish,2
215,9961,redband parrotfish,8
